"Annotations";"Received in Downtime";"Severity";"Time Created (Europe/Madrid)";"Assigned User";"Type";"Duplicate Count";"Node";"Category";"Responsable";"Instrucción";"Application";"Object";"Title";"Related CI"
"FALSE";"FALSE";"Minor";"2021-05-10T09:00:13.000+0200";"";"MANUAL";"0";"viesx01-rc.vit.mercadona.es";"Hardware_ADM";"";"";"ILO";"4";"The server has been powered off. This will be sent once the server has been powered off, either by OS, or the power button.  - 
[1] .1.3.6.1.2.1.1.5.0 (OctetString): viesx01rc. 
[2] .1.3.6.1.4.1.232.11.2.11.1.0 (Integer): 4 
[3] .1.3.6.1.4.1.232.11.2.10.6.0 (OctetString): 30373237-3132-5A43-3236-333130304333 ";"viesx01-rc.vit.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-10T08:00:01.000+0200";"";"MANUAL";"0";"tvvgw0004.preproduccion.net";"Windows_ADM";"";"";"Windows_ADM";"tvvgw0004.preproduccion.net";"SQLPOLICY - Weekly policy check - Mercadona -";"tvvgw0004.preproduccion.net"
"FALSE";"FALSE";"Minor";"2021-05-10T05:06:15.000+0200";"";"MANUAL";"0";"";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";""
"FALSE";"FALSE";"Warning";"2021-05-10T03:03:23.000+0200";"";"";"0";"abswmsapp01.abwmsdom.local";"Rendimiento_ADM";"";"";"OS";"Memory";"[Windows] Page Reads/sec : The threshold of 1000.00 has been crossed by 1184.96.";"abswmsapp01.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-10T02:09:27.000+0200";"";"AUTO";"0";"vibck04.vit.mercadona.es";"Rendimiento_ADM";"";"";"Sistema";"Red";"[Linux] La tasa de errores en red es mayor de la deseable: 6.80 errores por segundo";"vibck04.vit.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-04T00:44:29.000+0200";"";"MANUAL";"6";"sn3266.tnd.mercadona.es";"Explotacion_Tienda_ADM";"";"";"jcl";"obtener_inventario_inconf_DT.sh";"Informacion Dispositivos:No hay cajas NO_PRIORITARIAS definidas en centro 3266. numNoPrioritarias='0' numPrioritarias='8'";"sn3266.tnd.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T21:18:31.000+0200";"";"";"0";"zafcsw04.zaz.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 152 y de tipo 2: 'C3-1001 S0,P18(Bp23) user_idx:18 [PID 0x2a0e00] faulted due to SFP validation failure. Check if the SFP is valid for the configuration.'.";"zafcsw04.zaz.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-09T10:56:54.000+0200";"";"REV-MANUAL";"1";"zafcsw04.zaz.mercadona.com";"Hardware_ADM";"";"";"";"Port";"Cambio de estado del puerto de la unidad (connUnitPortStatus=""3"", connUnitPortState=""2"" ) (Unit Port Status Change (connUnitPortStatus=""3"", connUnitPortState=""2"" ))";"zafcsw04.zaz.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-09T21:11:51.000+0200";"";"";"0";"zafcsw04.zaz.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 151 y de tipo 2: 'C3-1001 S0,P11(Bp11) user_idx:11 [PID 0x2a0700] faulted due to SFP validation failure. Check if the SFP is valid for the configuration.'.";"zafcsw04.zaz.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-09T21:10:02.000+0200";"";"";"0";"zafcsw04.zaz.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 150 y de tipo 2: 'C3-1001 S0,P11(Bp11) user_idx:11 [PID 0x2a0700] faulted due to SFP validation failure. Check if the SFP is valid for the configuration.'.";"zafcsw04.zaz.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-09T20:00:00.000+0200";"";"AUTO";"0";"lbdrcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"model";"MSSQL 2016: Database backup should be performed";"lbdrcomsrv01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T20:00:00.000+0200";"";"AUTO";"0";"lbdrcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"msdb";"MSSQL 2016: Database backup should be performed";"lbdrcomsrv01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T20:00:00.000+0200";"";"AUTO";"0";"lbdrcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"master";"MSSQL 2016: Database backup should be performed";"lbdrcomsrv01.labadona.net"
"FALSE";"FALSE";"Major";"2021-05-09T15:22:57.000+0200";"";"AUTO";"0";"lbdrcomsrv01.labadona.net";"Windows";"";"";"Windows";"lbdrcomsrv01.labadona.net";"HealthService SID Enabled Monitor";"lbdrcomsrv01.labadona.net"
"FALSE";"FALSE";"Warning";"2021-04-29T02:19:27.000+0200";"";"AUTO";"1";"vibck04.vit.mercadona.es";"Rendimiento_ADM";"";"";"Sistema";"Red";"[Linux] La tasa de errores en red es mayor de la deseable: 3.20 errores por segundo";"vibck04.vit.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-09T13:03:24.000+0200";"";"AUTO";"0";"lbdrcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"COMMVAULT";"MSSQL 2016: SQL Server cannot authenticate using Kerberos because the Service Principal Name (SPN) is missing, misplaced, or duplicated.";"lbdrcomsrv01.labadona.net"
"FALSE";"FALSE";"Major";"2021-05-09T12:49:59.000+0200";"";"AUTO";"0";"lbdrcomsrv01.labadona.net";"Windows";"";"";"Windows";"COMMVAULT";"HealthService SysAdmin Role Check Monitor";"lbdrcomsrv01.labadona.net"
"FALSE";"FALSE";"Normal";"2021-05-09T11:11:26.000+0200";"";"";"0";"zafcsw04.zaz.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 147 y de tipo 2: 'C3-1001 S0,P11(Bp11) user_idx:11 [PID 0x2a0700] faulted due to SFP validation failure. Check if the SFP is valid for the configuration.'.";"zafcsw04.zaz.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-09T10:56:18.000+0200";"";"REV-MANUAL";"1";"zafcsw04.zaz.mercadona.com";"Hardware_ADM";"";"";"";"Port";"Cambio de estado del puerto de la unidad (connUnitPortStatus=""9"", connUnitPortState=""3"" ) (Unit Port Status Change (connUnitPortStatus=""9"", connUnitPortState=""3"" ))";"zafcsw04.zaz.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-09T10:41:30.000+0200";"";"MANUAL";"1";"zadbrest01.zaz.mercadona.com";"OS_ADM";"";"";"Sistema";"/var/log/messages";"Errores en /var/log/messages de Devloss timeout on WWPN";"zadbrest01.zaz.mercadona.com"
"FALSE";"FALSE";"Warning";"2021-04-28T11:09:43.000+0200";"";"AUTO";"1";"vibck03.vit.mercadona.es";"Rendimiento_ADM";"";"";"Sistema";"Red";"[Linux] La tasa de errores en red es mayor de la deseable: 3.80 errores por segundo";"vibck03.vit.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-09T08:00:00.000+0200";"";"AUTO";"0";"lbcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"AuditDB";"MSSQL 2016: Database backup should be performed";"lbcomsrv01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T08:00:00.000+0200";"";"AUTO";"0";"lbcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"CacheDB";"MSSQL 2016: Database backup should be performed";"lbcomsrv01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T08:00:00.000+0200";"";"AUTO";"0";"lbcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"TemplateDB";"MSSQL 2016: Database backup should be performed";"lbcomsrv01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T08:00:00.000+0200";"";"AUTO";"0";"lbcomsrv01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"ResourceMgrDB";"MSSQL 2016: Database backup should be performed";"lbcomsrv01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T05:50:00.000+0200";"";"AUTO";"0";"casgraba01.grabadona.net";"Telefonia_IP_ADM";"";"";"Content Store";"Traps Grabadora IP";"Get-Tasks failed. Central Application Database error.
Alarm Acknowledged by PPFWAgent.";"casgraba01.grabadona.net"
"FALSE";"FALSE";"Minor";"2021-05-09T05:49:47.000+0200";"";"AUTO";"0";"domgraba01.grabadona.net";"Telefonia_IP_ADM";"";"";"Content Store";"Traps Grabadora IP";"Get-Tasks failed. Central Application Database error.
Alarm Acknowledged by PPFWAgent.";"domgraba01.grabadona.net"
"FALSE";"FALSE";"Major";"2021-05-09T04:46:41.211+0200";"";"AUTO";"0";"sn3682.tnd.mercadona.es";"OpC_OPE";"";"";"Agente_OMi";"";"Agent Health Problem.
The agent did not send events during the last 15 minutes.
The message agent is buffering messages for this management server.";"sn3682.tnd.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T03:05:46.000+0200";"";"AUTO";"1";"pka02.abr.mercadona.es";"OS_ADM";"";"";"Service_Guard";"pka02";"El paquete pka02 vuelve a tener el SWITCH habilitado";"pka02.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T02:50:46.000+0200";"";"AUTO";"1";"pka01.abr.mercadona.es";"OS_ADM";"";"";"Service_Guard";"pka01";"El paquete pka01 vuelve a tener el SWITCH habilitado";"pka01.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-08T22:46:52.000+0200";"";"MANUAL";"339";"abfwmsdb01.abwmsdom.local";"OS_Linux_ADM";"";"";"multipathd";"/var/log/messages";"May  9 02:46:50 abfwmsdb01 multipathd: dm-18: devmap not registered, can't remove";"abfwmsdb01.abwmsdom.local"
"FALSE";"FALSE";"Normal";"2021-05-09T02:42:56.000+0200";"";"AUTO";"1";"pka98.abr.mercadona.es";"OS_ADM";"";"";"Service_Guard";"pka98";"El paquete pka98 vuelve a tener el SWITCH habilitado";"pka98.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-06T10:37:56.000+0200";"";"AUTO";"2";"pka99.abr.mercadona.es";"OS_ADM";"";"";"Service_Guard";"pka99";"El paquete pka99 vuelve a tener el SWITCH habilitado";"pka99.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T02:40:47.000+0200";"";"AUTO";"1";"pka97.abr.mercadona.es";"OS_ADM";"";"";"Service_Guard";"pka97";"El paquete pka97 vuelve a tener el SWITCH habilitado";"pka97.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-06T10:33:29.000+0200";"";"MANUAL";"367";"hp01.abr.mercadona.es";"OS_Linux_ADM";"";"";"multipathd";"/var/log/messages";"messages:hp01.abr.mercadona.es:multipathd";"hp01.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-06T10:30:13.000+0200";"";"MANUAL";"363";"hp02.abr.mercadona.es";"OS_Linux_ADM";"";"";"multipathd";"/var/log/messages";"May  9 02:42:00 hp02 multipathd: dm-21: devmap not registered, can't remove";"hp02.abr.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:38.000+0200";"";"MANUAL";"0";"abcwmsapp01.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x000004B5 (1205) - The Cluster service failed to bring clustered service or application 'Cluster Group' completely online or offline. One or more resources may be in a failed state. This may impact the availability of the clustered service or application.";"abcwmsapp01.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:38.000+0200";"";"MANUAL";"0";"abcwmsapp01.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000061C (1564) - File share witness resource 'File Share Witness' failed to arbitrate for the file share '\\PVVIW0101\CONGELADOS$\APP'. Please ensure that file share '\\PVVIW0101\CONGELADOS$\APP' exists and is accessible by the cluster.";"abcwmsapp01.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:10:56.000+0200";"";"MANUAL";"1";"abcwmsapp01.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000042D (1069) - Cluster resource 'File Share Witness' in clustered service or application 'Cluster Group' failed.";"abcwmsapp01.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:13:25.000+0200";"";"MANUAL";"0";"abcwmsapp01.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x00000490 (1168) - Cluster Agent: The cluster resource File Share Witness has failed. 
[SNMP TRAP: 15006 in CPQCLUS.MIB]";"abcwmsapp01.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:16:22.000+0200";"";"";"0";"apk3.fri.abr.mercadona.es";"Red_ADM";"";"";"OSPF";"10.103.142.3";"ospfNbrState has changed to status 3.";"apk3.fri.abr.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:43.000+0200";"";"MANUAL";"0";"abfwmsapp02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x000004B5 (1205) - The Cluster service failed to bring clustered service or application 'Cluster Group' completely online or offline. One or more resources may be in a failed state. This may impact the availability of the clustered service or application.";"abfwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:43.000+0200";"";"MANUAL";"0";"abfwmsapp02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000061C (1564) - File share witness resource 'File Share Witness' failed to arbitrate for the file share '\\PVVIW0101\FRIOS$\APP'. Please ensure that file share '\\PVVIW0101\FRIOS$\APP' exists and is accessible by the cluster.";"abfwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:42.000+0200";"";"MANUAL";"1";"abfwmsapp02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000042D (1069) - Cluster resource 'File Share Witness' in clustered service or application 'Cluster Group' failed.";"abfwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:13:51.000+0200";"";"MANUAL";"0";"";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x00000490 (1168) - Cluster Agent: The cluster resource File Share Witness has failed. 
[SNMP TRAP: 15006 in CPQCLUS.MIB]";"abcwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Major";"2021-05-09T02:13:52.000+0200";"";"MANUAL";"0";"";"Hardware";"";"";"Insight Manager";"File Share Witness";"Cluster resource ""File Share Witness"" has failed.";""
"FALSE";"FALSE";"Warning";"2021-05-09T02:12:00.000+0200";"";"MANUAL";"0";"";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x000004B5 (1205) - The Cluster service failed to bring clustered service or application 'Cluster Group' completely online or offline. One or more resources may be in a failed state. This may impact the availability of the clustered service or application.";"abcwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:59.000+0200";"";"MANUAL";"1";"";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000042D (1069) - Cluster resource 'File Share Witness' in clustered service or application 'Cluster Group' failed.";"abcwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:11:59.000+0200";"";"MANUAL";"1";"";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000061C (1564) - File share witness resource 'File Share Witness' failed to arbitrate for the file share '\\PVVIW0101\CONGELADOS$\APP'. Please ensure that file share '\\PVVIW0101\CONGELADOS$\APP' exists and is accessible by the cluster.";"abcwmsapp02.abwmsdom.local"
"FALSE";"FALSE";"Major";"2021-05-09T02:11:51.000+0200";"";"MANUAL";"0";"";"Hardware";"";"";"Insight Manager";"File Share Witness";"The condition of the cluster resource ""File Share Witness"" has become degraded.";""
"FALSE";"FALSE";"Warning";"2021-05-09T02:16:01.000+0200";"";"";"0";"";"Red_ADM";"";"";"OSPF";"10.103.142.2";"ospfNbrState has changed to status 3.";""
"FALSE";"FALSE";"Minor";"2021-05-09T02:15:18.000+0200";"";"";"0";"sw1040a.abr.mercadona.es";"OpC";"";"";"NNMi";"SNMPv2c-10.103.138.2";"SNMP Agent Not responding";"sw1040a.abr.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-09T02:12:05.000+0200";"";"MANUAL";"1";"";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x0000061C (1564) - File share witness resource 'File Share Witness' failed to arbitrate for the file share '\\PVVIW0101\FRIOS$\APP'. Please ensure that file share '\\PVVIW0101\FRIOS$\APP' exists and is accessible by the cluster.";"abfwmsapp01.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-09T02:14:43.000+0200";"";"AUTO";"0";"vibck03.vit.mercadona.es";"Rendimiento_ADM";"";"";"Sistema";"Red";"[Linux] La tasa de errores en red es mayor de la deseable: 8.80 errores por segundo";"vibck03.vit.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-09T02:14:27.000+0200";"";"AUTO";"0";"vibck04.vit.mercadona.es";"Rendimiento_ADM";"";"";"Sistema";"Red";"[Linux] La tasa de errores en red es mayor de la deseable: 1.30 errores por segundo";"vibck04.vit.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T02:12:40.000+0200";"";"";"0";"vionbor11.vit.mercadona.es";"Hardware_ADM";"";"";"Traps Racks Blades";"0";"Server blade Unknown inserted into position 14, in enclosure VIT_SalaA_enc1, in rack Rack3.";"vionbor11.vit.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T02:10:24.000+0200";"";"";"0";"vionbor11.vit.mercadona.es";"Hardware_ADM";"";"";"Traps Racks Blades";"0";"Server blade 0x removed from position 14, in enclosure VIT_SalaA_enc1, in rack Rack3.";"vionbor11.vit.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T02:08:30.000+0200";"";"";"30";"";"Red_ADM";"";"";"SNMPTraps";"(UNAVAILABLE EVENT PARAMETER $2)";"A cHsrpStateChange notification is sent when a
        cHsrpGrpStandbyState transitions to either active or
        standby state, or leaves active or standby state. There
        will be only one notification issued when the state change
        is from standby to active and vice versa. - 
[1] .1.3.6.1.4.1.9.9.106.1.2.1.1.15.391.191 (Integer): 1 ";""
"FALSE";"FALSE";"Minor";"2021-05-09T01:35:37.000+0200";"";"MANUAL";"2";"vicwmsdb01-rc.vit.mercadona.es";"Hardware_ADM";"";"";"ILO";"4";"The server has been powered off. This will be sent once the server has been powered off, either by OS, or the power button.  - 
[1] .1.3.6.1.2.1.1.5.0 (OctetString): vicwmsdb01rc. 
[2] .1.3.6.1.4.1.232.11.2.11.1.0 (Integer): 4 
[3] .1.3.6.1.4.1.232.11.2.10.6.0 (OctetString): 30373237-3132-5A43-3236-333130304342 ";"vicwmsdb01-rc.vit.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T01:32:00.000+0200";"";"";"0";"vionbor11.vit.mercadona.es";"Hardware_ADM";"";"";"Traps Racks Blades";"0";"Server blade Unknown inserted into position 11, in enclosure VIT_SalaA_enc1, in rack Rack3.";"vionbor11.vit.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-09T01:29:47.000+0200";"";"";"0";"vionbor11.vit.mercadona.es";"Hardware_ADM";"";"";"Traps Racks Blades";"0";"Server blade 0x removed from position 11, in enclosure VIT_SalaA_enc1, in rack Rack3.";"vionbor11.vit.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:32.000+0200";"";"";"1";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipActive (SNMPv1)";"The system is going into active mode. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): Active 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:32.000+0200";"";"";"5";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipTrafficGroupActive (SNMPv1)";"A traffic group is going into active mode on the system. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): Active for traffic group traffic-group-1. 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:30.000+0200";"";"";"1";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipStandby (SNMPv1)";"The system is going into standby mode. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): Standby 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:30.000+0200";"";"";"5";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipTrafficGroupStandby (SNMPv1)";"A traffic group is going into standby mode on the system. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): Standby for traffic group traffic-group-1. 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:28.000+0200";"";"";"19";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipExternalLinkChange (SNMPv1)";"An external interface link status changes.
                For a fixed port, this is an occurrence when network cables
                are connected  or removed, and the network is reconfigured;
                for a pluggable port (such as a SFP or XFP port), this happens
                when the pluggable unit is plugged in or unplugged,
                or when a cable is connected or removed from a plugged port.
                The possible values are UP, DOWN, or UNPOPULATED. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): Link: 2.2 is UP 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Critical";"2021-05-09T00:59:49.000+0200";"";"MANUAL";"0";"";"Red";"";"";"Traps_Balanceadores_F5";"bigipLtmVsUnavail (critical) (SNMPv1)";"A virtual has become unavailable. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): SNMP_TRAP: Virtual /Common/cppmrad.abr.mercadona.es_Auth has become unavailable 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Critical";"2021-05-09T00:59:49.000+0200";"";"MANUAL";"0";"";"Red";"";"";"Traps_Balanceadores_F5";"bigipLtmVsUnavail (critical) (SNMPv1)";"A virtual has become unavailable. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): SNMP_TRAP: Virtual /Common/cppmrad.abr.mercadona.es_Acct has become unavailable 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:49.000+0200";"";"";"0";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipLtmVsUnavail (warning) (SNMPv1)";"A virtual has become unavailable. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): SNMP_TRAP: Virtual /Common/OHS_virtual has become unavailable 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:49.000+0200";"";"";"0";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipLtmVsUnavail (warning) (SNMPv1)";"A virtual has become unavailable. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): SNMP_TRAP: Virtual /Common/HTTPS.OHS_virtual_V2 has become unavailable 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Warning";"2021-05-09T00:59:30.000+0200";"";"";"0";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipFeatureOnline (SNMPv1)";"A high availability feature is now responding. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): HA proc_running tmm is now responding. 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
"FALSE";"FALSE";"Normal";"2021-05-09T00:59:29.000+0200";"";"";"1";"";"Red_ADM";"";"";"Traps_Balanceadores_F5";"bigipPsPowerOn (SNMPv1)";"Power supply unit has powered on. - 
[1] .1.3.6.1.4.1.3375.2.4.1.1 (OctetString): Chassis power module 2 is on. 
[2] .1.3.6.1.6.3.1.1.4.3.0 (ObjectIdentifier): .1.3.6.1.4.1.3375.2.4 ";""
